Population size,Life span (sec),Max generations,New genes probability,Mutation rate,Selection function,Crossover operator
100,30,200,0.200000,0.010000,Tournament,Heuristic
,,,,Tournament members,100,
,,,,,,
Generation,Death percentage,Average fitness,Top fitness,Min fitness,Average hip1 velocity,Average knee1 velocity,Average hip2 velocity,Average knee2 velocity,Top hip1 velocity,Top knee1 velocity,Top hip2 velocity,Top knee2 velocity,Min hip1 velocity,Min knee1 velocity,Min hip2 velocity,Min knee2 velocity,Average hip1 rotation,Average knee1 rotation,Average hip2 rotation,Average knee2 rotation,Top hip1 rotation,Top knee1 rotation,Top hip2 rotation,Top knee2 rotation,Min hip1 rotation,Min knee1 rotation,Min hip2 rotation,Min knee2 rotation,Best gene hip1 rotation,Best gene knee1 rotation,Best gene hip2 rotation,Best gene knee2 rotation,Best gene hip1 velocity,Best gene knee1 velocity,Best gene hip2 velocity,Best gene knee2 velocity
1,60.000004,122.860001,471.885986,85.391258,54.582840,56.020741,54.105995,51.839500,79.693573,78.994415,79.703407,79.121704,30.065741,30.570057,30.179543,30.178917,<-19.444565 | 56.604507>,<-78.012474 | -39.220997>,<-23.289576 | 59.855396>,<-77.821213 | -36.770573>,<159.013092 | 159.013092>,<-0.648220 | -0.648220>,<158.465515 | 158.465515>,<-0.545738 | -0.545738>,<-158.044418 | -158.044418>,<-159.619217 | -159.619217>,<-155.689529 | -155.689529>,<-156.272903 | -156.272903>,<13.202404 | 30.315369>,<-36.992207 | -8.327385>,<3.105232 | 10.816528>,<-45.426994 | -19.774824>,31.822392,64.969765,69.890335,62.874073
77,0.000000,679.780029,834.274902,237.355667,78.753578,75.138451,78.680779,77.639214,79.989784,79.997505,79.977898,79.996468,39.228752,38.018452,68.887268,64.078888,<5.745988 | 19.069260>,<-27.592617 | -8.470884>,<7.975257 | 16.054207>,<-35.674469 | -7.108257>,<31.057922 | 31.057922>,<-0.283065 | -0.283065>,<37.970501 | 37.970501>,<-0.000361 | -0.000361>,<-7.220360 | -7.220360>,<-49.903526 | -49.903526>,<-9.901293 | -9.901293>,<-81.856537 | -81.856537>,<18.134556 | 27.591047>,<-9.200605 | -0.904244>,<18.719854 | 23.808720>,<-44.100002 | -0.346908>,78.914932,79.876877,79.658684,79.985092
78,0.000000,684.710022,831.816711,119.179771,79.109909,75.241081,78.743896,77.780785,79.989784,79.997505,79.977898,79.996468,75.959709,63.742367,68.887268,72.719254,<6.414770 | 18.924240>,<-26.595713 | -8.447382>,<8.483899 | 16.547443>,<-35.288296 | -7.722106>,<41.045723 | 41.045723>,<-0.134693 | -0.134693>,<43.291752 | 43.291752>,<-0.000361 | -0.000361>,<-6.752092 | -6.752092>,<-58.119812 | -58.119812>,<-9.901293 | -9.901293>,<-67.151077 | -67.151077>,<18.134556 | 27.591047>,<-9.200605 | -0.904244>,<18.719854 | 23.808720>,<-44.100002 | -0.346908>,78.914932,79.876877,79.658684,79.985092
79,1.000000,686.530029,839.255920,347.371185,78.972206,75.511375,78.307793,77.675972,79.989784,79.997505,79.969193,79.996468,58.814743,58.883667,32.274185,47.750473,<4.473271 | 19.320246>,<-28.341230 | -9.485500>,<7.813300 | 17.722343>,<-36.633080 | -8.782071>,<101.606979 | 101.606979>,<-0.134693 | -0.134693>,<87.025604 | 87.025604>,<-0.000361 | -0.000361>,<-78.989258 | -78.989258>,<-85.726746 | -85.726746>,<-72.705032 | -72.705032>,<-70.139580 | -70.139580>,<10.061907 | 15.336766>,<-12.481822 | -10.697088>,<4.979391 | 21.238693>,<-0.515674 | -0.003335>,79.553337,79.843208,76.817879,79.518730
80,1.000000,653.979980,821.785156,218.636658,78.758362,75.185349,78.274734,77.659210,79.986877,79.998222,79.969193,79.996468,36.431583,53.625206,42.642738,72.719254,<4.716419 | 17.863094>,<-26.393475 | -8.607203>,<7.290438 | 16.971828>,<-35.862106 | -8.425638>,<31.965477 | 31.965477>,<-0.134693 | -0.134693>,<66.010803 | 66.010803>,<-0.000361 | -0.000361>,<-69.058945 | -69.058945>,<-59.025173 | -59.025173>,<-61.577908 | -61.577908>,<-79.361069 | -79.361069>,<11.843340 | 24.744041>,<-1.627136 | -0.685991>,<13.525850 | 16.880545>,<-50.206142 | -0.048230>,79.986877,79.966125,79.720795,77.160530
81,1.000000,665.760010,812.490356,294.890869,79.176437,75.150154,78.316711,77.116653,79.986877,79.997505,79.969193,79.996468,69.126022,53.545895,31.577602,37.704288,<4.603367 | 18.677624>,<-29.223064 | -9.716719>,<7.496285 | 17.161066>,<-36.017487 | -8.286424>,<30.084179 | 30.084179>,<-0.134693 | -0.134693>,<66.861465 | 66.861465>,<-0.000361 | -0.000361>,<-79.629723 | -79.629723>,<-119.052971 | -119.052971>,<-57.223133 | -57.223133>,<-106.179108 | -106.179108>,<5.428332 | 6.726988>,<-4.820232 | -0.986362>,<2.599774 | 14.140299>,<-44.541672 | -27.598270>,79.701279,75.600571,78.977386,78.127739
82,0.000000,678.190002,827.781982,344.725739,79.243500,74.968071,78.769608,77.725311,79.979462,79.997528,79.990807,79.996468,76.012253,61.906731,70.270554,71.193733,<5.949603 | 18.714443>,<-25.378151 | -8.349380>,<7.058908 | 15.360451>,<-36.414581 | -8.085851>,<32.557842 | 32.557842>,<-0.134693 | -0.134693>,<36.771835 | 36.771835>,<-0.000361 | -0.000361>,<-7.817066 | -7.817066>,<-47.632278 | -47.632278>,<-18.777782 | -18.777782>,<-74.955750 | -74.955750>,<1.394913 | 17.763411>,<-40.142471 | -23.412718>,<16.035389 | 16.178537>,<-38.959625 | -20.106632>,79.320465,79.766518,75.789162,79.649986
83,0.000000,689.229980,810.688049,404.304260,79.172577,74.905128,78.673897,77.908661,79.979462,79.997505,79.969193,79.996468,76.012253,60.367310,70.270554,73.246140,<6.214040 | 19.702055>,<-26.699434 | -9.215028>,<9.112034 | 16.894287>,<-36.394001 | -7.976602>,<32.918926 | 32.918926>,<-0.118048 | -0.118048>,<43.531433 | 43.531433>,<-0.000361 | -0.000361>,<-1.367978 | -1.367978>,<-51.180347 | -51.180347>,<-9.901293 | -9.901293>,<-67.368546 | -67.368546>,<10.988878 | 14.861872>,<-11.437610 | -8.806348>,<5.760471 | 29.450798>,<-0.249819 | -0.000361>,79.571854,77.776405,78.618027,77.698860
84,0.000000,672.580017,818.452148,187.681305,78.917580,74.339485,78.365715,77.618973,79.979462,79.997505,79.969193,79.996468,57.556747,38.900177,44.022415,46.781609,<6.514474 | 20.093714>,<-25.463875 | -9.124941>,<8.381394 | 17.487223>,<-37.777416 | -7.969739>,<39.303314 | 39.303314>,<-0.005379 | -0.005379>,<38.338890 | 38.338890>,<-0.000361 | -0.000361>,<-23.944859 | -23.944859>,<-47.632278 | -47.632278>,<-17.843031 | -17.843031>,<-82.527405 | -82.527405>,<1.394913 | 17.763411>,<-40.142471 | -23.412718>,<16.035389 | 16.178537>,<-38.959625 | -20.106632>,79.320465,79.766518,75.789162,79.649986
85,2.000000,662.409973,824.639709,335.126038,78.692459,74.524010,78.086090,77.960945,79.979462,79.998253,79.969193,79.980377,32.582825,33.185101,35.253483,71.832817,<6.340432 | 21.676729>,<-29.735346 | -11.451025>,<9.016620 | 19.590387>,<-37.514130 | -8.113431>,<123.056702 | 123.056702>,<-0.019189 | -0.019189>,<123.095337 | 123.095337>,<-0.000361 | -0.000361>,<-42.284584 | -42.284584>,<-157.789841 | -157.789841>,<-17.562912 | -17.562912>,<-98.939247 | -98.939247>,<2.561393 | 19.205717>,<-20.099758 | -2.756533>,<6.545732 | 19.149899>,<-43.506844 | -14.185347>,77.802353,79.428635,77.295036,76.063972
86,1.000000,667.549988,807.943359,290.400055,79.000549,74.489960,78.728592,78.032158,79.981453,79.997505,79.969193,79.980377,58.761642,55.976967,67.235184,65.478271,<6.219635 | 19.202438>,<-25.804199 | -8.350881>,<7.560957 | 16.997923>,<-35.890152 | -7.016378>,<30.042915 | 30.042915>,<-0.087163 | -0.087163>,<48.498066 | 48.498066>,<-0.000361 | -0.000361>,<-36.654037 | -36.654037>,<-64.206421 | -64.206421>,<-30.277010 | -30.277010>,<-71.732819 | -71.732819>,<2.561393 | 19.205717>,<-20.099758 | -2.756533>,<6.545732 | 19.149899>,<-43.506844 | -14.185347>,77.802353,79.428635,77.295036,76.063972
87,0.000000,688.400024,811.039429,394.895508,79.234711,74.569138,79.017067,78.239388,79.979385,79.997505,79.979309,79.980377,76.012253,65.653221,73.163429,73.510437,<6.708657 | 19.040705>,<-26.249233 | -8.601007>,<7.173413 | 16.417889>,<-36.301537 | -5.670152>,<36.544891 | 36.544891>,<-0.181261 | -0.181261>,<38.338890 | 38.338890>,<-0.000361 | -0.000361>,<-4.149192 | -4.149192>,<-67.195641 | -67.195641>,<-21.667461 | -21.667461>,<-76.577522 | -76.577522>,<2.561393 | 19.205717>,<-20.099758 | -2.756533>,<6.545732 | 19.149899>,<-43.506844 | -14.185347>,77.802353,79.428635,77.295036,76.063972
88,0.000000,681.340027,815.134155,472.969086,79.183182,75.256790,78.963341,78.356583,79.986389,79.997505,79.969193,79.980377,76.012253,65.653221,73.163429,73.510437,<6.984907 | 19.407160>,<-25.075335 | -8.158087>,<7.735779 | 16.591476>,<-36.591785 | -5.469579>,<30.720881 | 30.720881>,<-0.161254 | -0.161254>,<59.040848 | 59.040848>,<-0.021863 | -0.021863>,<-5.046414 | -5.046414>,<-47.400864 | -47.400864>,<-17.583847 | -17.583847>,<-67.680847 | -67.680847>,<10.479046 | 11.288267>,<-5.138992 | -4.360840>,<5.574867 | 13.447336>,<-32.067535 | -1.006310>,79.237083,76.849266,76.050179,79.649986
89,0.000000,704.260010,843.419617,467.352600,79.214645,74.914360,78.853096,78.341560,79.979385,79.997505,79.974709,79.980377,76.012253,65.653221,73.114326,73.021080,<7.168024 | 19.388264>,<-26.960033 | -9.224349>,<8.591191 | 16.152639>,<-35.703491 | -4.663529>,<30.852842 | 30.852842>,<-0.181261 | -0.181261>,<35.852036 | 35.852036>,<-0.039456 | -0.039456>,<-1.367978 | -1.367978>,<-61.708145 | -61.708145>,<-9.901293 | -9.901293>,<-69.807793 | -69.807793>,<11.824648 | 16.061186>,<-4.493076 | -4.288541>,<7.865325 | 15.346104>,<-33.763756 | -1.189697>,79.485023,69.123932,79.665962,79.862274
90,0.000000,684.309998,819.598328,229.269669,79.298927,75.529968,78.783043,78.438255,79.979385,79.997505,79.969193,79.980377,76.957657,65.653221,73.114326,75.253693,<7.051166 | 19.579342>,<-27.084743 | -9.189805>,<8.239954 | 15.857229>,<-35.716129 | -4.760705>,<30.267254 | 30.267254>,<-0.082802 | -0.082802>,<52.519890 | 52.519890>,<-0.000297 | -0.000297>,<-4.151473 | -4.151473>,<-59.346901 | -59.346901>,<-12.575733 | -12.575733>,<-76.957825 | -76.957825>,<10.479046 | 11.288267>,<-5.138992 | -4.360840>,<5.574867 | 13.447336>,<-32.067535 | -1.006310>,79.237083,76.849266,76.050179,79.649986
91,1.000000,679.309998,841.667786,352.001648,78.866966,75.147804,78.473045,77.941353,79.982025,79.997505,79.969193,79.980377,36.694874,49.713737,49.467026,30.895237,<6.639751 | 19.341347>,<-26.855707 | -9.446322>,<5.718442 | 16.068417>,<-35.001503 | -4.894372>,<82.147644 | 82.147644>,<-0.181261 | -0.181261>,<94.572418 | 94.572418>,<-0.000297 | -0.000297>,<-78.210953 | -78.210953>,<-94.611732 | -94.611732>,<-153.121933 | -153.121933>,<-106.814972 | -106.814972>,<11.824648 | 16.061186>,<-4.493076 | -4.288541>,<7.865325 | 15.346104>,<-33.763756 | -1.189697>,79.485023,69.123932,79.665962,79.862274
92,1.000000,685.880005,824.349609,223.436859,78.940407,75.469994,78.346619,78.161133,79.996056,79.997505,79.969193,79.980377,47.992233,65.653221,37.033028,39.310753,<8.163101 | 20.629580>,<-27.827826 | -9.604053>,<7.329645 | 15.959153>,<-35.577755 | -5.126672>,<146.666504 | 146.666504>,<-0.181261 | -0.181261>,<42.604477 | 42.604477>,<-0.013660 | -0.013660>,<-3.363107 | -3.363107>,<-141.695129 | -141.695129>,<-151.354294 | -151.354294>,<-151.298050 | -151.298050>,<2.142512 | 19.339035>,<-19.367226 | -1.980414>,<6.737496 | 19.551174>,<-45.491623 | -11.393619>,78.291481,79.908470,76.075867,78.127739
93,0.000000,686.059998,820.101990,233.449539,79.234474,76.093781,78.691643,78.509155,79.982025,79.997505,79.969193,79.980377,76.903275,65.653221,73.114326,75.634003,<7.114356 | 18.301960>,<-24.674360 | -8.728961>,<6.813949 | 15.230211>,<-33.811928 | -3.584190>,<31.479534 | 31.479534>,<-0.181261 | -0.181261>,<35.707916 | 35.707916>,<-0.017363 | -0.017363>,<-2.582198 | -2.582198>,<-69.462105 | -69.462105>,<-18.125050 | -18.125050>,<-54.509602 | -54.509602>,<4.864648 | 17.587379>,<-22.263786 | -5.949656>,<0.978013 | 7.047173>,<-17.182274 | -1.814743>,79.871498,77.776405,78.582703,77.698860
94,2.000000,683.369995,836.752319,339.896881,78.760902,75.313713,78.010979,78.009079,79.982025,79.997505,79.969193,79.980377,41.644505,57.591347,32.870197,35.776985,<5.300711 | 19.348352>,<-24.934858 | -8.714161>,<6.770551 | 17.046169>,<-35.202179 | -4.333020>,<69.915771 | 69.915771>,<-0.115553 | -0.115553>,<119.345398 | 119.345398>,<-0.004889 | -0.004889>,<-122.596268 | -122.596268>,<-114.223808 | -114.223808>,<-39.650002 | -39.650002>,<-144.423248 | -144.423248>,<2.142512 | 19.339035>,<-19.367226 | -1.980414>,<6.737496 | 19.551174>,<-45.491623 | -11.393619>,78.291481,79.908470,76.075867,78.127739
95,2.000000,666.260010,829.279480,169.994049,78.559944,75.612099,77.987503,78.379280,79.982025,79.997505,79.983788,79.980377,36.236912,37.703041,38.775799,38.051163,<6.777461 | 20.144545>,<-24.468840 | -9.631335>,<6.401670 | 18.012701>,<-36.065205 | -5.025669>,<130.687866 | 130.687866>,<-0.111467 | -0.111467>,<125.492523 | 125.492523>,<-0.021064 | -0.021064>,<-130.826508 | -130.826508>,<-114.580894 | -114.580894>,<-73.243652 | -73.243652>,<-151.286621 | -151.286621>,<12.966878 | 13.624545>,<-5.102119 | -4.388483>,<6.273552 | 12.978877>,<-32.316692 | -0.523629>,79.431862,78.898834,78.915123,79.835564
96,0.000000,694.210022,852.749634,427.538147,79.211067,76.234222,78.281227,78.690208,79.982025,79.997505,79.969193,79.980377,76.835335,61.695564,68.722504,75.725800,<7.450667 | 18.600515>,<-23.349514 | -8.129248>,<7.356473 | 16.667826>,<-34.239304 | -3.659184>,<31.479534 | 31.479534>,<-0.181261 | -0.181261>,<76.048912 | 76.048912>,<-0.029347 | -0.029347>,<-3.182281 | -3.182281>,<-77.093918 | -77.093918>,<-17.870487 | -17.870487>,<-53.826885 | -53.826885>,<14.257096 | 14.836165>,<-5.084279 | -4.401857>,<6.945730 | 12.528191>,<-32.361794 | -0.436260>,79.237083,76.849266,78.968254,79.649986
97,0.000000,679.400024,829.537964,233.674438,78.886467,76.379875,77.941521,78.605186,79.982025,79.997505,79.969193,79.980377,52.424263,61.695564,34.764507,74.296326,<6.739801 | 19.211306>,<-23.581192 | -7.382328>,<6.573156 | 14.808805>,<-34.897736 | -4.834593>,<31.797831 | 31.797831>,<-0.181261 | -0.181261>,<35.707916 | 35.707916>,<-0.039244 | -0.039244>,<-14.576662 | -14.576662>,<-77.093918 | -77.093918>,<-19.727730 | -19.727730>,<-69.651337 | -69.651337>,<12.966878 | 13.624545>,<-5.102119 | -4.388483>,<6.273552 | 12.978877>,<-32.316692 | -0.523629>,79.431862,78.898834,78.915123,79.835564
98,0.000000,681.630005,875.732117,328.437744,79.081390,76.276947,78.539642,78.674103,79.984711,79.997505,79.969193,79.980377,75.982597,61.695564,68.722504,75.725800,<6.764612 | 18.822830>,<-22.623831 | -7.157340>,<6.228794 | 14.614555>,<-35.051022 | -4.902668>,<33.797909 | 33.797909>,<-0.167982 | -0.167982>,<35.707916 | 35.707916>,<-0.055025 | -0.055025>,<-8.075792 | -8.075792>,<-77.093918 | -77.093918>,<-20.970367 | -20.970367>,<-63.625488 | -63.625488>,<10.305146 | 24.291834>,<-4.918912 | -0.167982>,<21.703960 | 24.320652>,<-34.071899 | -21.595102>,76.915138,73.499298,79.036072,79.166786
99,1.000000,695.679993,839.316589,451.825928,78.818947,76.393967,78.479767,78.122276,79.989540,79.997505,79.969193,79.980377,39.211582,61.695564,68.722504,34.344849,<6.679018 | 19.377304>,<-23.608980 | -8.184890>,<6.479008 | 16.323170>,<-35.099056 | -4.836043>,<83.188538 | 83.188538>,<-0.167982 | -0.167982>,<134.771759 | 134.771759>,<-0.083203 | -0.083203>,<-38.633026 | -38.633026>,<-77.093918 | -77.093918>,<-97.833542 | -97.833542>,<-83.526779 | -83.526779>,<12.966878 | 13.624545>,<-5.102119 | -4.388483>,<6.273552 | 12.978877>,<-32.316692 | -0.523629>,79.431862,78.898834,78.915123,79.835564
100,0.000000,699.190002,862.692993,471.711456,79.141098,76.215569,78.704735,78.511063,79.989540,79.997505,79.994881,79.980377,76.505363,61.695564,73.907417,74.689270,<7.382424 | 18.471031>,<-22.334230 | -7.505855>,<7.729701 | 15.963154>,<-35.619904 | -4.241611>,<30.389164 | 30.389164>,<-0.181261 | -0.181261>,<38.194099 | 38.194099>,<-0.011968 | -0.011968>,<-5.256755 | -5.256755>,<-69.435120 | -69.435120>,<-9.901293 | -9.901293>,<-61.374935 | -61.374935>,<14.257096 | 14.836165>,<-5.084279 | -4.401857>,<6.945730 | 12.528191>,<-32.361794 | -0.436260>,79.237083,76.849266,78.968254,79.649986
101,1.000000,685.559998,865.587036,166.538025,78.850479,75.863251,78.409966,78.397469,79.982025,79.997505,79.969193,79.980377,48.051105,51.106556,67.453796,63.877800,<8.299555 | 19.272871>,<-21.680536 | -6.968632>,<7.160372 | 14.986763>,<-34.783379 | -4.081823>,<65.860580 | 65.860580>,<-0.019486 | -0.019486>,<42.267166 | 42.267166>,<-0.012950 | -0.012950>,<-6.631451 | -6.631451>,<-94.251617 | -94.251617>,<-36.528244 | -36.528244>,<-56.224510 | -56.224510>,<12.129624 | 15.505825>,<-5.037629 | -4.376775>,<5.604092 | 12.856171>,<-32.940556 | -0.620676>,79.982025,79.260643,79.226746,79.477760
102,1.000000,688.429993,859.270996,343.109406,78.810524,76.008568,77.900711,77.999031,79.994774,79.997505,79.969193,79.980377,48.405251,61.695564,40.385937,39.931908,<7.380273 | 18.590149>,<-21.413445 | -7.151932>,<6.672609 | 14.714582>,<-33.292992 | -3.188910>,<46.382095 | 46.382095>,<-0.084388 | -0.084388>,<63.107803 | 63.107803>,<-0.012950 | -0.012950>,<-46.485992 | -46.485992>,<-82.246780 | -82.246780>,<-76.350319 | -76.350319>,<-58.149010 | -58.149010>,<14.257096 | 14.836165>,<-5.084279 | -4.401857>,<6.945730 | 12.528191>,<-32.361794 | -0.436260>,79.237083,76.849266,78.968254,79.649986
103,1.000000,705.119995,872.343689,342.389191,78.830727,76.593910,78.648811,78.187836,79.996613,79.997505,79.969193,79.980377,49.624001,61.695564,73.086678,52.477264,<7.052664 | 18.745697>,<-21.947918 | -8.414584>,<6.755339 | 16.141575>,<-34.675243 | -4.116973>,<86.935150 | 86.935150>,<-0.181261 | -0.181261>,<94.466599 | 94.466599>,<-0.012950 | -0.012950>,<-64.065384 | -64.065384>,<-114.132576 | -114.132576>,<-88.725800 | -88.725800>,<-111.535187 | -111.535187>,<12.614744 | 16.441454>,<-4.505833 | -4.451143>,<6.537128 | 14.568176>,<-33.208225 | -0.278105>,79.489319,79.851601,79.662804,77.864853
104,0.000000,716.270020,869.909668,337.688934,79.137741,77.225014,78.447517,78.419685,79.999138,79.998955,79.986404,79.980377,76.835335,61.695564,73.086678,74.689270,<8.345055 | 17.848669>,<-19.121937 | -6.822910>,<6.846904 | 14.278598>,<-33.102139 | -2.835033>,<40.497017 | 40.497017>,<-0.064404 | -0.064404>,<47.274654 | 47.274654>,<-0.008531 | -0.008531>,<-1.367978 | -1.367978>,<-45.783211 | -45.783211>,<-8.338730 | -8.338730>,<-67.973007 | -67.973007>,<0.434977 | 18.298948>,<-16.929777 | -0.246832>,<4.634984 | 5.432950>,<-23.165777 | -3.369368>,78.972717,79.933609,79.665962,78.873978
105,0.000000,713.840027,853.122559,364.547272,79.204529,77.182365,78.437225,78.333557,79.982025,79.997505,79.986404,79.980377,76.835335,61.695564,73.086678,74.689270,<8.276859 | 17.776896>,<-18.751741 | -6.884434>,<6.736688 | 15.349770>,<-34.095871 | -3.442422>,<33.891964 | 33.891964>,<-0.172833 | -0.172833>,<47.274654 | 47.274654>,<-0.032849 | -0.032849>,<-8.711800 | -8.711800>,<-56.293121 | -56.293121>,<-14.298054 | -14.298054>,<-56.894169 | -56.894169>,<12.370670 | 16.068684>,<-2.062492 | -0.767521>,<5.047626 | 7.076787>,<-35.230904 | -0.344814>,79.371902,79.893738,79.986404,78.352615
106,1.000000,720.429993,859.789856,375.914856,78.634125,76.707756,78.222458,78.371384,79.998390,79.997505,79.986618,79.980377,32.537914,31.648724,71.788620,74.689270,<8.307201 | 18.938431>,<-21.642067 | -6.859046>,<7.134574 | 16.325878>,<-33.765160 | -3.018868>,<151.907959 | 151.907959>,<-0.181261 | -0.181261>,<137.887878 | 137.887878>,<-0.016166 | -0.016166>,<-52.948196 | -52.948196>,<-147.587463 | -147.587463>,<-8.338730 | -8.338730>,<-102.055382 | -102.055382>,<12.129624 | 15.505825>,<-5.037629 | -4.376775>,<5.604092 | 12.856171>,<-32.940556 | -0.620676>,79.982025,79.260643,79.226746,79.477760
107,1.000000,712.200012,846.692078,412.716248,78.799927,77.001907,77.944664,78.099144,79.999893,79.997505,79.987198,79.980377,48.917564,51.040138,30.686394,31.531851,<8.094097 | 17.460823>,<-18.926193 | -6.014031>,<6.101745 | 15.114760>,<-34.405750 | -3.713935>,<28.816290 | 28.816290>,<-0.002339 | -0.002339>,<40.339314 | 40.339314>,<-0.012765 | -0.012765>,<-81.934845 | -81.934845>,<-54.760853 | -54.760853>,<-77.076241 | -77.076241>,<-101.139549 | -101.139549>,<12.129624 | 15.505825>,<-5.037629 | -4.376775>,<5.604092 | 12.856171>,<-32.940556 | -0.620676>,79.982025,79.260643,79.226746,79.477760
108,1.000000,703.849976,839.037231,288.561859,78.828056,76.434570,77.613632,78.278961,79.999893,79.997505,79.986618,79.989937,49.893478,38.480980,35.657993,41.749382,<9.859762 | 17.651846>,<-18.313787 | -5.730822>,<7.806456 | 15.431714>,<-33.842892 | -3.488677>,<39.909290 | 39.909290>,<-0.000836 | -0.000836>,<41.966503 | 41.966503>,<-0.005252 | -0.005252>,<-1.451385 | -1.451385>,<-78.395859 | -78.395859>,<-16.317232 | -16.317232>,<-57.756992 | -57.756992>,<12.515508 | 16.041620>,<-0.848899 | -0.810024>,<5.110112 | 7.325709>,<-35.818733 | -0.197453>,79.635010,79.933609,79.986618,78.873978
109,1.000000,727.479980,861.735168,238.538116,78.958488,77.017067,77.901863,78.205933,79.999893,79.997505,79.986618,79.989937,61.757034,57.000885,45.176704,33.770184,<9.367400 | 17.311062>,<-16.713116 | -6.113888>,<6.703924 | 14.979236>,<-33.917667 | -2.691101>,<55.125717 | 55.125717>,<-0.002339 | -0.002339>,<76.201080 | 76.201080>,<-0.012765 | -0.012765>,<-12.966526 | -12.966526>,<-86.513008 | -86.513008>,<-52.483330 | -52.483330>,<-78.242798 | -78.242798>,<12.515508 | 16.041620>,<-0.848899 | -0.810024>,<5.110112 | 7.325709>,<-35.818733 | -0.197453>,79.635010,79.933609,79.986618,78.873978
110,0.000000,732.929993,847.705383,449.709290,79.204971,77.211205,78.239143,78.728615,79.999893,79.997505,79.986618,79.989937,76.835335,61.695564,71.354927,74.689270,<10.167110 | 16.651985>,<-15.361870 | -6.150736>,<8.197193 | 15.948086>,<-33.643230 | -2.108851>,<37.960762 | 37.960762>,<-0.002339 | -0.002339>,<40.673073 | 40.673073>,<-0.006019 | -0.006019>,<-4.878229 | -4.878229>,<-57.620693 | -57.620693>,<-8.338730 | -8.338730>,<-56.894169 | -56.894169>,<15.238709 | 16.561035>,<-4.188740 | -3.534856>,<12.490286 | 16.633022>,<-36.440456 | -0.114281>,79.701279,78.047157,78.867920,79.514908
111,0.000000,739.849976,869.372803,133.912704,79.101952,76.466476,77.793037,78.624435,79.999893,79.997505,79.986618,79.989937,57.346695,50.606121,37.239639,74.689270,<9.798300 | 16.608698>,<-14.678003 | -5.789130>,<7.007001 | 14.937614>,<-33.453217 | -1.881736>,<33.921288 | 33.921288>,<-0.002339 | -0.002339>,<40.673073 | 40.673073>,<-0.007036 | -0.007036>,<-33.506516 | -33.506516>,<-73.168198 | -73.168198>,<-11.710200 | -11.710200>,<-56.894169 | -56.894169>,<12.515508 | 16.041620>,<-0.848899 | -0.810024>,<5.110112 | 7.325709>,<-35.818733 | -0.197453>,79.635010,79.933609,79.986618,78.873978
112,0.000000,781.880005,904.303345,380.095215,79.318047,76.289688,78.083595,78.744545,79.999893,79.997505,79.986618,79.989937,77.019203,60.475353,71.354927,74.028351,<10.772000 | 16.438463>,<-12.218667 | -5.639841>,<7.722215 | 15.575642>,<-33.574764 | -1.918831>,<30.033318 | 30.033318>,<-0.002339 | -0.002339>,<41.582382 | 41.582382>,<-0.006328 | -0.006328>,<-1.367978 | -1.367978>,<-80.263458 | -80.263458>,<-8.338730 | -8.338730>,<-56.894169 | -56.894169>,<10.118920 | 10.406771>,<-1.395046 | -1.377775>,<4.690131 | 11.595072>,<-19.107563 | -2.214355>,79.960869,75.632896,75.267265,79.410126
113,1.000000,747.580017,945.891846,366.681458,78.958885,76.145805,77.607025,78.582489,79.999893,79.996971,79.986618,79.989937,47.510498,61.239719,46.449738,68.526291,<9.797676 | 16.973341>,<-10.242435 | -3.767435>,<6.449689 | 15.508401>,<-33.250076 | -2.320686>,<131.215973 | 131.215973>,<-0.002339 | -0.002339>,<78.050812 | 78.050812>,<-0.001941 | -0.001941>,<-146.349792 | -146.349792>,<-96.307442 | -96.307442>,<-134.906937 | -134.906937>,<-89.839203 | -89.839203>,<12.079405 | 15.362816>,<-4.554322 | -0.486346>,<11.864058 | 16.342613>,<-38.738716 | -27.137335>,79.283592,79.845383,78.418449,79.879089
114,1.000000,750.270020,843.424438,289.195343,79.226952,76.073822,78.080406,78.704025,79.999893,79.996971,79.986618,79.989937,77.019203,61.695564,70.190948,73.112289,<11.549570 | 16.193378>,<-8.660668 | -3.163783>,<8.671425 | 15.729186>,<-33.775467 | -2.966504>,<31.199347 | 31.199347>,<-0.002339 | -0.002339>,<49.160278 | 49.160278>,<-0.004329 | -0.004329>,<-3.015544 | -3.015544>,<-41.672390 | -41.672390>,<-8.338730 | -8.338730>,<-56.894169 | -56.894169>,<12.443416 | 17.812008>,<-4.511951 | -3.927180>,<6.608871 | 15.000762>,<-34.016136 | -0.055610>,79.431862,79.996971,78.915123,79.835564
115,1.000000,766.619995,939.716492,458.843353,78.696312,76.125008,77.986435,78.686165,79.999893,79.996971,79.986618,79.997787,43.136013,61.695564,65.635712,67.225769,<12.173117 | 15.901359>,<-7.853139 | -3.526692>,<7.826105 | 15.643444>,<-33.357861 | -2.326415>,<35.106644 | 35.106644>,<-0.002339 | -0.002339>,<39.213089 | 39.213089>,<-0.006328 | -0.006328>,<-3.533201 | -3.533201>,<-41.672390 | -41.672390>,<-33.213879 | -33.213879>,<-54.301872 | -54.301872>,<12.079405 | 15.362816>,<-4.554322 | -0.486346>,<11.864058 | 16.342613>,<-38.738716 | -27.137335>,79.283592,79.845383,78.418449,79.879089
